Brand,Model_Name,Year,Price_USD,Units_Sold_2024,battery_capacity_kwh,range_km,efficiency_wh_per_km,fast_charging_power_kw_dc,Vehicle_ID,efficiency_km_per_kwh
Honda,Honda e (discontinued),2020.0,63149.66,14910.0,,,,,678.0,
Honda,Honda e (discontinued),2017.0,135437.99,12039.0,,,,,1151.0,
Honda,Honda e (discontinued),2020.0,74741.81,4139.0,,,,,1173.0,
Honda,Honda e (discontinued),2018.0,78675.79,7177.0,,,,,1182.0,
Honda,Honda e (discontinued),2025.0,95535.79,5558.0,,,,,1408.0,
Honda,Honda e (discontinued),2023.0,91515.56,2468.0,,,,,1449.0,
Honda,Honda e (discontinued),2021.0,120591.61,17787.0,,,,,1834.0,
Honda,Honda e (discontinued),2015.0,104309.18,8770.0,,,,,1868.0,
Honda,Honda e (discontinued),2015.0,38205.37,1488.0,,,,,1884.0,
Honda,Honda e (discontinued),2018.0,106881.03,8691.0,,,,,2111.0,
Honda,Honda e (discontinued),2023.0,141085.96,2400.0,,,,,2130.0,
Honda,Honda e (discontinued),2017.0,99950.95,9627.0,,,,,2456.0,
Honda,Honda e (discontinued),2023.0,127270.14,10238.0,,,,,2613.0,
Honda,Honda e (discontinued),2025.0,84360.48,16823.0,,,,,2789.0,
Honda,Honda e (discontinued),2016.0,141864.44,4465.0,,,,,2820.0,
Honda,Honda e (discontinued),2022.0,110835.13,15368.0,,,,,2856.0,
Honda,Honda e (discontinued),2023.0,48469.77,14226.0,,,,,2949.0,
XPeng,X9,2021.0,98069.15,6656.0,,,,,455.0,
XPeng,X9,2023.0,61023.79,722.0,,,,,1134.0,
XPeng,X9,2016.0,108211.35,9782.0,,,,,1208.0,
XPeng,X9,2018.0,93014.84,3564.0,,,,,1536.0,
XPeng,X9,2020.0,89767.2,4628.0,,,,,1657.0,
XPeng,X9,2020.0,48635.13,17832.0,,,,,1895.0,
XPeng,X9,2016.0,31704.6,10803.0,,,,,2529.0,
XPeng,X9,2019.0,135222.82,1093.0,,,,,2667.0,
XPeng,X9,2025.0,135812.56,861.0,,,,,2797.0,
XPeng,X9,2015.0,105934.5,5496.0,,,,,2938.0,
XPeng,X9,2020.0,74484.8,10738.0,,,,,2966.0,
Chevrolet,Silverado EV,2020.0,116371.68,16670.0,,,,,462.0,
Chevrolet,Silverado EV,2017.0,103838.5,6895.0,,,,,869.0,
Chevrolet,Silverado EV,2016.0,61856.27,3531.0,,,,,1960.0,
Chevrolet,Silverado EV,2017.0,101294.52,8450.0,,,,,2102.0,
Chevrolet,Silverado EV,2015.0,117690.13,15153.0,,,,,2155.0,
Chevrolet,Silverado EV,2025.0,116056.97,8224.0,,,,,2340.0,
Chevrolet,Silverado EV,2015.0,115739.84,7254.0,,,,,2407.0,
Chevrolet,Silverado EV,2019.0,89704.33,9497.0,,,,,2560.0,
Chevrolet,Silverado EV,2017.0,133973.75,4454.0,,,,,2627.0,
Mazda,MX-30,2023.0,79562.33,16496.0,,,,,470.0,
Mazda,MX-30,2016.0,49203.28,16556.0,,,,,488.0,
Mazda,MX-30,2022.0,61591.39,6129.0,,,,,891.0,
Mazda,MX-30,2021.0,54508.8,15235.0,,,,,904.0,
Mazda,MX-30,2021.0,49995.46,5765.0,,,,,956.0,
Mazda,MX-30,2016.0,113993.13,5334.0,,,,,977.0,
Mazda,MX-30,2016.0,148217.63,17321.0,,,,,1046.0,
Mazda,MX-30,2015.0,101742.04,9712.0,,,,,1048.0,
Mazda,MX-30,2024.0,81694.44,5620.0,,,,,1124.0,
Mazda,MX-30,2024.0,88271.71,14631.0,,,,,1282.0,
Mazda,MX-30,2021.0,139321.63,12393.0,,,,,1329.0,
Mazda,MX-30,2025.0,83034.41,18498.0,,,,,1549.0,
Mazda,MX-30,2016.0,61335.98,15664.0,,,,,1586.0,
Mazda,MX-30,2021.0,63306.05,4731.0,,,,,1610.0,
Mazda,MX-30,2019.0,70791.66,16877.0,,,,,1638.0,
Mazda,MX-30,2020.0,123627.93,4638.0,,,,,1648.0,
Mazda,MX-30,2020.0,98454.6,16559.0,,,,,1655.0,
Mazda,MX-30,2022.0,96172.33,12991.0,,,,,1670.0,
Mazda,MX-30,2020.0,147168.59,18894.0,,,,,1743.0,
Mazda,MX-30,2025.0,116247.7,14409.0,,,,,1749.0,
Mazda,MX-30,2019.0,131813.0,12756.0,,,,,1752.0,
Mazda,MX-30,2015.0,133105.37,19097.0,,,,,1857.0,
Mazda,MX-30,2019.0,44613.74,19578.0,,,,,2119.0,
Mazda,MX-30,2021.0,64059.88,12759.0,,,,,2228.0,
Mazda,MX-30,2023.0,47706.18,7952.0,,,,,2239.0,
Mazda,MX-30,2024.0,118314.72,1636.0,,,,,2543.0,
Mazda,MX-30,2020.0,141067.0,4414.0,,,,,2585.0,
Mazda,MX-30,2019.0,98013.46,1842.0,,,,,2715.0,
Hyundai,Ioniq 6,2020.0,121103.09,17032.0,,,,,485.0,
Hyundai,Ioniq 6,2019.0,118232.19,7082.0,,,,,666.0,
Hyundai,Ioniq 6,2017.0,33856.4,8560.0,,,,,681.0,
Hyundai,Ioniq 6,2020.0,66700.22,6624.0,,,,,843.0,
Hyundai,Ioniq 6,2024.0,118710.85,1718.0,,,,,862.0,
Hyundai,Ioniq 6,2023.0,32305.46,12292.0,,,,,886.0,
Hyundai,Ioniq 6,2020.0,104063.42,1539.0,,,,,1322.0,
Hyundai,Ioniq 6,2016.0,69567.13,8512.0,,,,,1359.0,
Hyundai,Ioniq 6,2018.0,67095.32,13429.0,,,,,1368.0,
Hyundai,Ioniq 6,2024.0,55787.14,12851.0,,,,,1741.0,
Hyundai,Ioniq 6,2021.0,72763.02,9726.0,,,,,1769.0,
Hyundai,Ioniq 6,2021.0,88271.06,12803.0,,,,,1879.0,
Hyundai,Ioniq 6,2023.0,102910.26,12244.0,,,,,2091.0,
Hyundai,Ioniq 6,2022.0,103571.63,19137.0,,,,,2136.0,
Hyundai,Ioniq 6,2023.0,84464.22,607.0,,,,,2296.0,
Hyundai,Ioniq 6,2016.0,86388.48,19428.0,,,,,2461.0,
Hyundai,Ioniq 6,2024.0,30488.05,9350.0,,,,,2771.0,
Hyundai,Ioniq 6,2016.0,82502.79,14628.0,,,,,2889.0,
Jeep,Wrangler 4xe (PHEV),2022.0,32886.83,5510.0,,,,,499.0,
Jeep,Wrangler 4xe (PHEV),2018.0,118549.59,4969.0,,,,,549.0,
Jeep,Wrangler 4xe (PHEV),2023.0,60344.55,13487.0,,,,,559.0,
Jeep,Wrangler 4xe (PHEV),2025.0,145035.02,3972.0,,,,,717.0,
Jeep,Wrangler 4xe (PHEV),2015.0,137646.74,2348.0,,,,,976.0,
Jeep,Wrangler 4xe (PHEV),2023.0,36909.71,817.0,,,,,1119.0,
Jeep,Wrangler 4xe (PHEV),2019.0,114869.76,1249.0,,,,,1694.0,
Jeep,Wrangler 4xe (PHEV),2021.0,54861.78,5627.0,,,,,1719.0,
Jeep,Wrangler 4xe (PHEV),2018.0,118158.64,11076.0,,,,,2087.0,
Jeep,Wrangler 4xe (PHEV),2018.0,36245.89,9323.0,,,,,2630.0,
Jeep,Wrangler 4xe (PHEV),2015.0,131834.29,3833.0,,,,,2784.0,
Jeep,Wrangler 4xe (PHEV),2017.0,134265.96,15948.0,,,,,2831.0,
Jeep,Wrangler 4xe (PHEV),2024.0,61249.44,4933.0,,,,,2911.0,
NIO,ET9,2015.0,56582.49,9934.0,,,,,508.0,
NIO,ET9,2025.0,121559.56,7095.0,,,,,708.0,
NIO,ET9,2021.0,145021.53,11347.0,,,,,772.0,
NIO,ET9,2015.0,77402.03,19841.0,,,,,960.0,
NIO,ET9,2020.0,38764.74,4505.0,,,,,2275.0,
NIO,ET9,2025.0,93167.64,11437.0,,,,,2402.0,
NIO,ET9,2017.0,91374.01,1433.0,,,,,2481.0,
NIO,ET9,2019.0,88992.78,2495.0,,,,,2483.0,
NIO,ET9,2025.0,98963.93,11624.0,,,,,2799.0,
NIO,ET9,2020.0,134074.9,11835.0,,,,,2827.0,
NIO,ET9,2016.0,104068.1,7741.0,,,,,2962.0,
NIO,ET9,2022.0,52469.48,12889.0,,,,,2964.0,
Peugeot,e-2008,2021.0,37541.29,10954.0,,,,,513.0,
Peugeot,e-2008,2016.0,99230.02,10474.0,,,,,571.0,
Peugeot,e-2008,2017.0,106497.38,546.0,,,,,757.0,
Peugeot,e-2008,2025.0,72448.68,1615.0,,,,,1234.0,
Peugeot,e-2008,2015.0,61814.78,13621.0,,,,,1257.0,
Peugeot,e-2008,2023.0,87339.11,19152.0,,,,,1422.0,
Peugeot,e-2008,2024.0,106430.63,11399.0,,,,,1551.0,
Peugeot,e-2008,2020.0,134117.56,3981.0,,,,,1723.0,
Peugeot,e-2008,2015.0,147619.53,17746.0,,,,,2003.0,
Peugeot,e-2008,2016.0,89359.27,5912.0,,,,,2430.0,
Peugeot,e-2008,2022.0,96969.01,2478.0,,,,,2725.0,
Peugeot,e-2008,2018.0,62853.57,16220.0,,,,,2779.0,
BMW,i4,2021.0,101949.1,3318.0,,,,,516.0,
BMW,i4,2016.0,46977.34,5197.0,,,,,898.0,
BMW,i4,2023.0,105466.84,9270.0,,,,,906.0,
BMW,i4,2022.0,65274.12,2220.0,,,,,964.0,
BMW,i4,2019.0,96305.2,18293.0,,,,,1028.0,
BMW,i4,2022.0,139621.32,3367.0,,,,,2781.0,
BMW,i4,2020.0,98669.32,2190.0,,,,,2899.0,
Audi,Q4 e-tron,2015.0,100282.37,7174.0,,,,,522.0,
Audi,Q4 e-tron,2015.0,119425.36,17797.0,,,,,530.0,
Audi,Q4 e-tron,2015.0,131267.15,2850.0,,,,,1169.0,
Audi,Q4 e-tron,2016.0,76392.48,9430.0,,,,,1550.0,
Audi,Q4 e-tron,2019.0,36335.26,10981.0,,,,,1564.0,
Audi,Q4 e-tron,2024.0,131616.5,11431.0,,,,,1663.0,
Audi,Q4 e-tron,2018.0,119624.5,8029.0,,,,,1793.0,
Audi,Q4 e-tron,2023.0,90057.78,15984.0,,,,,1803.0,
Audi,Q4 e-tron,2019.0,102815.01,6654.0,,,,,2202.0,
Audi,Q4 e-tron,2017.0,60083.11,18741.0,,,,,2315.0,
Audi,Q4 e-tron,2020.0,94249.74,15203.0,,,,,2469.0,
Volvo,EX90,2022.0,143031.57,10012.0,,,,,532.0,
Volvo,EX90,2019.0,135627.23,15287.0,,,,,836.0,
Volvo,EX90,2025.0,32492.87,13511.0,,,,,847.0,
Volvo,EX90,2024.0,136881.95,10641.0,,,,,1362.0,
Volvo,EX90,2025.0,112811.43,19459.0,,,,,1712.0,
Volvo,EX90,2025.0,141080.54,2501.0,,,,,1763.0,
Volvo,EX90,2019.0,142008.56,7920.0,,,,,1871.0,
Volvo,EX90,2025.0,79786.27,8099.0,,,,,2322.0,
Volvo,EX90,2020.0,113582.33,19298.0,,,,,2449.0,
Volvo,EX90,2024.0,51380.09,13482.0,,,,,2748.0,
Volvo,EX90,2023.0,43176.97,2937.0,,,,,2800.0,
Tesla,Model 3,2019.0,83390.43,17636.0,,,,,583.0,
Tesla,Model 3,2017.0,75869.0,12090.0,,,,,1892.0,
Tesla,Model 3,2020.0,94427.56,6484.0,,,,,2240.0,
Tesla,Model 3,2021.0,134629.64,11193.0,,,,,2463.0,
Tesla,Model 3,2023.0,51719.71,12860.0,,,,,2487.0,
VinFast,VF 6,2016.0,87651.05,17810.0,,,,,615.0,
VinFast,VF 6,2015.0,60277.99,18445.0,,,,,1120.0,
VinFast,VF 6,2025.0,56002.99,8677.0,,,,,1705.0,
VinFast,VF 6,2017.0,98299.48,5591.0,,,,,2595.0,
VinFast,VF 6,2021.0,101572.39,8114.0,,,,,2782.0,
VinFast,VF 6,2021.0,132452.82,2940.0,,,,,2950.0,
Mercedes-Benz,EQC,2021.0,129542.19,17088.0,,,,,626.0,
Mercedes-Benz,EQC,2020.0,73524.2,6943.0,,,,,628.0,
Mercedes-Benz,EQC,2018.0,87055.68,13939.0,,,,,751.0,
Mercedes-Benz,EQC,2020.0,131577.79,13749.0,,,,,895.0,
Mercedes-Benz,EQC,2025.0,43062.37,7710.0,,,,,1371.0,
Mercedes-Benz,EQC,2015.0,133019.06,19617.0,,,,,2919.0,
Mercedes-Benz,EQE SUV,2022.0,142816.94,16302.0,,,,,632.0,
Mercedes-Benz,EQE SUV,2018.0,48745.21,14789.0,,,,,1457.0,
Mercedes-Benz,EQE SUV,2025.0,49769.96,6870.0,,,,,1785.0,
Mercedes-Benz,EQE SUV,2020.0,146931.18,18256.0,,,,,1845.0,
Mercedes-Benz,EQE SUV,2020.0,125182.0,9966.0,,,,,1941.0,
Mercedes-Benz,EQE SUV,2019.0,35222.81,4631.0,,,,,2284.0,
Mercedes-Benz,EQE,2016.0,118177.8,11554.0,,,,,675.0,
Mercedes-Benz,EQE,2020.0,140965.67,3393.0,,,,,991.0,
Mercedes-Benz,EQE,2024.0,31679.05,15089.0,,,,,1210.0,
Mercedes-Benz,EQE,2020.0,110181.42,12695.0,,,,,1369.0,
Mercedes-Benz,EQE,2015.0,58325.51,12672.0,,,,,1702.0,
Mercedes-Benz,EQE,2020.0,112055.3,17764.0,,,,,1924.0,
Mercedes-Benz,EQE,2025.0,92906.18,10259.0,,,,,2720.0,
Hyundai,Ioniq 5,2015.0,82630.44,18485.0,,,,,724.0,
Hyundai,Ioniq 5,2022.0,34705.34,16274.0,,,,,1037.0,
Hyundai,Ioniq 5,2017.0,77202.81,8680.0,,,,,1068.0,
Hyundai,Ioniq 5,2022.0,57041.68,2122.0,,,,,1374.0,
Hyundai,Ioniq 5,2017.0,35960.44,9992.0,,,,,1465.0,
Hyundai,Ioniq 5,2024.0,52011.44,19170.0,,,,,2134.0,
Hyundai,Ioniq 5,2022.0,79348.02,11133.0,,,,,2196.0,
Hyundai,Ioniq 5,2017.0,97582.43,220.0,,,,,2316.0,
Hyundai,Ioniq 5,2022.0,97963.02,16444.0,,,,,2596.0,
Hyundai,Ioniq 5,2020.0,54897.26,5836.0,,,,,2666.0,
MG,MG ZS EV,2024.0,116645.55,12626.0,,,,,790.0,
MG,MG ZS EV,2022.0,41043.61,2831.0,,,,,990.0,
MG,MG ZS EV,2023.0,141636.62,12460.0,,,,,1214.0,
MG,MG ZS EV,2025.0,42836.3,5145.0,,,,,1277.0,
MG,MG ZS EV,2015.0,38600.51,17874.0,,,,,1701.0,
MG,MG ZS EV,2017.0,75612.4,419.0,,,,,1777.0,
MG,MG ZS EV,2024.0,42822.89,4231.0,,,,,1854.0,
MG,MG ZS EV,2016.0,81130.28,10942.0,,,,,1925.0,
MG,MG ZS EV,2018.0,149934.83,5708.0,,,,,1975.0,
MG,MG ZS EV,2025.0,83100.25,16464.0,,,,,2083.0,
MG,MG ZS EV,2017.0,134889.82,9170.0,,,,,2288.0,
MG,MG ZS EV,2016.0,119036.44,6186.0,,,,,2368.0,
MG,MG ZS EV,2023.0,130722.4,11111.0,,,,,2530.0,
MG,MG ZS EV,2016.0,112539.19,5347.0,,,,,2566.0,
Peugeot,e-5008,2015.0,57027.59,14999.0,,,,,815.0,
Peugeot,e-5008,2015.0,109909.34,15741.0,,,,,936.0,
Peugeot,e-5008,2023.0,137662.37,2938.0,,,,,1258.0,
Peugeot,e-5008,2022.0,37836.53,12323.0,,,,,1315.0,
Peugeot,e-5008,2018.0,131883.56,2371.0,,,,,1553.0,
Peugeot,e-5008,2015.0,127289.11,14242.0,,,,,2058.0,
Peugeot,e-5008,2025.0,68631.57,6113.0,,,,,2115.0,
Peugeot,e-5008,2023.0,83635.85,9257.0,,,,,2545.0,
Peugeot,e-5008,2023.0,93928.91,3858.0,,,,,2659.0,
Peugeot,e-5008,2025.0,134518.7,18960.0,,,,,2868.0,
Peugeot,e-5008,2018.0,143732.41,10697.0,,,,,2871.0,
NIO,ES6,2016.0,139829.4,5109.0,,,,,864.0,
NIO,ES6,2021.0,37253.35,14138.0,,,,,1211.0,
NIO,ES6,2015.0,108335.73,12809.0,,,,,1342.0,
NIO,ES6,2018.0,103670.43,19728.0,,,,,1720.0,
NIO,ES6,2021.0,138207.46,8933.0,,,,,1751.0,
NIO,ES6,2025.0,71172.88,13994.0,,,,,2704.0,
Polestar,Polestar 5 (upcoming),2015.0,114353.63,12035.0,,,,,920.0,
Polestar,Polestar 5 (upcoming),2022.0,47560.79,2180.0,,,,,945.0,
Polestar,Polestar 5 (upcoming),2018.0,63536.48,14619.0,,,,,950.0,
Polestar,Polestar 5 (upcoming),2018.0,112040.9,7507.0,,,,,1235.0,
Polestar,Polestar 5 (upcoming),2019.0,133859.25,20.0,,,,,1299.0,
Polestar,Polestar 5 (upcoming),2024.0,144938.6,9117.0,,,,,1604.0,
Polestar,Polestar 5 (upcoming),2025.0,123182.99,19585.0,,,,,1721.0,
Polestar,Polestar 5 (upcoming),2016.0,30471.45,19513.0,,,,,1907.0,
Polestar,Polestar 5 (upcoming),2020.0,38618.6,17244.0,,,,,1920.0,
Polestar,Polestar 5 (upcoming),2024.0,79213.58,17028.0,,,,,2131.0,
Polestar,Polestar 5 (upcoming),2019.0,92310.89,18049.0,,,,,2157.0,
Polestar,Polestar 5 (upcoming),2021.0,73539.98,14867.0,,,,,2480.0,
Polestar,Polestar 5 (upcoming),2020.0,63617.13,16377.0,,,,,2634.0,
Polestar,Polestar 5 (upcoming),2022.0,126545.1,12551.0,,,,,2907.0,
Volkswagen,ID.4,2021.0,98182.42,2165.0,,,,,968.0,
Volkswagen,ID.4,2018.0,140357.12,18357.0,,,,,1233.0,
Volkswagen,ID.4,2019.0,81383.62,1786.0,,,,,1569.0,
Volkswagen,ID.4,2020.0,138529.75,6707.0,,,,,1936.0,
Volkswagen,ID.4,2025.0,66640.04,4874.0,,,,,2379.0,
Volkswagen,ID.4,2025.0,82251.22,5137.0,,,,,2519.0,
Volkswagen,ID.4,2025.0,83143.89,143.0,,,,,2759.0,
NIO,EL7,2024.0,72825.68,2499.0,,,,,1011.0,
NIO,EL7,2017.0,140645.92,17929.0,,,,,1345.0,
NIO,EL7,2020.0,36898.78,9913.0,,,,,1520.0,
NIO,EC6,2024.0,132041.04,13542.0,,,,,1089.0,
NIO,EC6,2024.0,125611.67,2706.0,,,,,1815.0,
Mercedes-Benz,G-Class Electric (upcoming),2021.0,83262.39,13011.0,,,,,1667.0,
Mercedes-Benz,G-Class Electric (upcoming),2015.0,110636.88,3281.0,,,,,2355.0,
Mercedes-Benz,G-Class Electric (upcoming),2025.0,97764.94,2071.0,,,,,2373.0,
Abarth,500e Convertible,,,,37.8,225.0,156.0,67.0,,5.9523809523809526
Abarth,500e Hatchback,,,,37.8,225.0,149.0,67.0,,5.9523809523809526
Abarth,600e Scorpionissima,,,,50.8,280.0,158.0,79.0,,5.511811023622047
Abarth,600e Turismo,,,,50.8,280.0,158.0,79.0,,5.511811023622047
Aiways,U5,,,,60.0,315.0,156.0,78.0,,5.25
Aiways,U6,,,,60.0,350.0,150.0,78.0,,5.833333333333333
Alfa,Romeo Junior Elettrica 54 kWh,,,,50.8,320.0,128.0,85.0,,6.299212598425197
Alfa,Romeo Junior Elettrica 54 kWh Veloce,,,,50.8,310.0,164.0,85.0,,6.10236220472441
Alpine,A290 Electric 180 hp,,,,52.0,310.0,138.0,70.0,,5.961538461538462
Alpine,A290 Electric 220 hp,,,,52.0,305.0,144.0,70.0,,5.865384615384615
Audi,A6 Avant e-tron,,,,75.8,465.0,146.0,150.0,,6.1345646437994725
Audi,A6 Avant e-tron performance,,,,94.9,575.0,151.0,200.0,,6.059009483667017
Audi,A6 Avant e-tron quattro,,,,94.9,560.0,157.0,200.0,,5.900948366701791
Audi,A6 Sportback e-tron,,,,75.8,495.0,136.0,150.0,,6.530343007915567
Audi,A6 Sportback e-tron performance,,,,94.9,610.0,141.0,200.0,,6.42781875658588
Audi,A6 Sportback e-tron quattro,,,,94.9,590.0,147.0,200.0,,6.217070600632244
Audi,Q4 Sportback e-tron 40,,,,59.0,340.0,156.0,110.0,,5.762711864406779
Audi,Q4 Sportback e-tron 45,,,,77.0,435.0,162.0,120.0,,5.64935064935065
Audi,Q4 Sportback e-tron 45 quattro,,,,77.0,410.0,165.0,120.0,,5.324675324675325
Audi,Q4 Sportback e-tron 55 quattro,,,,77.0,415.0,165.0,120.0,,5.3896103896103895
Audi,Q4 e-tron 40,,,,59.0,325.0,159.0,110.0,,5.508474576271187
Audi,Q4 e-tron 45,,,,77.0,420.0,169.0,120.0,,5.454545454545454
Audi,Q4 e-tron 45 quattro,,,,77.0,395.0,171.0,120.0,,5.12987012987013
Audi,Q4 e-tron 55 quattro,,,,77.0,395.0,171.0,120.0,,5.12987012987013
Audi,Q6 e-tron,,,,75.8,395.0,166.0,150.0,,5.211081794195251
Audi,Q6 e-tron Sportback,,,,75.8,410.0,139.0,150.0,,5.408970976253299
Audi,Q6 e-tron Sportback performance,,,,94.9,510.0,145.0,190.0,,5.374077976817703
Audi,Q6 e-tron Sportback quattro,,,,94.9,500.0,149.0,200.0,,5.268703898840885
Audi,Q6 e-tron performance,,,,94.9,490.0,171.0,190.0,,5.163329820864067
Audi,Q6 e-tron quattro,,,,94.9,480.0,176.0,200.0,,5.057955742887249
Audi,S6 Avant e-tron,,,,94.9,530.0,156.0,200.0,,5.5848261327713375
Audi,S6 Sportback e-tron,,,,94.9,555.0,149.0,200.0,,5.848261327713383
Audi,SQ6 e-tron,,,,94.9,470.0,169.0,200.0,,4.952581664910432
Audi,SQ6 e-tron Sportback,,,,94.9,495.0,164.0,200.0,,5.216016859852476
Audi,e-tron GT RS,,,,97.0,525.0,184.0,281.0,,5.412371134020619
Audi,e-tron GT RS performance,,,,97.0,525.0,182.0,281.0,,5.412371134020619
Audi,e-tron GT S,,,,97.0,540.0,172.0,281.0,,5.56701030927835
Audi,e-tron GT quattro,,,,97.0,540.0,169.0,281.0,,5.56701030927835
BMW,i4 M50,,,,81.3,450.0,197.0,131.0,,5.535055350553506
BMW,i4 eDrive35,,,,67.1,430.0,174.0,95.0,,6.4083457526080485
BMW,i4 eDrive40,,,,81.3,515.0,174.0,131.0,,6.334563345633456
BMW,i4 xDrive40,,,,81.3,490.0,183.0,131.0,,6.027060270602706
BMW,i5 M60 xDrive Sedan (MY25),,,,81.2,430.0,172.0,136.0,,5.295566502463054
BMW,i5 M60 xDrive Touring (MY25),,,,81.2,425.0,179.0,136.0,,5.233990147783251
BMW,i5 eDrive40 Sedan (MY25),,,,81.2,480.0,159.0,136.0,,5.911330049261084
BMW,i5 eDrive40 Touring (MY25),,,,81.2,465.0,165.0,136.0,,5.726600985221674
BMW,i5 xDrive40 Sedan (MY25),,,,81.2,465.0,167.0,136.0,,5.726600985221674
BMW,i5 xDrive40 Touring (MY25),,,,81.2,450.0,174.0,136.0,,5.541871921182266
BMW,i7 M70 xDrive,,,,101.7,490.0,208.0,159.0,,4.818092428711898
BMW,i7 eDrive50,,,,101.7,520.0,177.0,159.0,,5.11307767944936
BMW,i7 xDrive60,,,,101.7,510.0,172.0,159.0,,5.014749262536873
BMW,iX M70 xDrive,,,,108.9,500.0,209.0,150.0,,4.591368227731864
BMW,iX xDrive45,,,,94.8,470.0,193.0,115.0,,4.957805907172996
BMW,iX xDrive60,,,,109.1,525.0,194.0,150.0,,4.812098991750688
BMW,iX1 eDrive20,,,,64.7,390.0,150.0,94.0,,6.0278207109737245
BMW,iX1 xDrive30,,,,64.7,380.0,155.0,94.0,,5.873261205564142
BMW,iX2 eDrive20,,,,64.7,395.0,147.0,94.0,,6.105100463678516
BMW,iX2 xDrive30,,,,64.7,385.0,155.0,94.0,,5.950540958268934
BYD,ATTO 2,,,,45.1,245.0,145.0,51.0,,5.4323725055432375
BYD,ATTO 3 (MY25),,,,60.5,340.0,144.0,75.0,,5.619834710743802
BYD,DOLPHIN 44.9 kWh Active,,,,44.9,265.0,132.0,50.0,,5.902004454342984
BYD,DOLPHIN 44.9 kWh Boost,,,,44.9,260.0,145.0,50.0,,5.79064587973274
BYD,DOLPHIN 60.4 kWh,,,,60.5,350.0,142.0,65.0,,5.785123966942149
BYD,DOLPHIN SURF 30 kWh Active,,,,30.0,190.0,136.0,45.0,,6.333333333333333
BYD,DOLPHIN SURF 43.2 kWh Boost,,,,43.2,270.0,134.0,60.0,,6.25
BYD,DOLPHIN SURF 43.2 kWh Comfort,,,,43.2,265.0,139.0,60.0,,6.134259259259259
BYD,SEAL 61.4 kWh RWD Comfort,,,,61.4,365.0,133.0,75.0,,5.944625407166124
BYD,SEAL 82.5 kWh AWD Excellence,,,,82.5,445.0,159.0,100.0,,5.393939393939394
BYD,SEAL 82.5 kWh RWD Design,,,,82.5,480.0,145.0,100.0,,5.818181818181818
BYD,SEAL U 71.8 kWh Comfort,,,,71.8,360.0,171.0,72.0,,5.013927576601671
BYD,SEAL U 87 kWh Design,,,,87.0,425.0,174.0,85.0,,4.885057471264368
BYD,SEALION 7 82.5 kWh AWD Design,,,,82.5,400.0,181.0,115.0,,4.848484848484849
BYD,SEALION 7 82.5 kWh RWD Comfort,,,,82.5,415.0,171.0,115.0,,5.03030303030303
BYD,SEALION 7 91.3 kWh AWD Excellence,,,,91.3,430.0,182.0,165.0,,4.70974808324206
BYD,TANG Flagship,,,,108.8,460.0,205.0,100.0,,4.227941176470589
CUPRA,Born 170 kW - 59 kWh,,,,59.0,360.0,156.0,110.0,,6.101694915254237
CUPRA,Born 170 kW - 77 kWh,,,,77.0,460.0,157.0,125.0,,5.974025974025974
CUPRA,Born VZ,,,,79.0,465.0,149.0,135.0,,5.886075949367089
CUPRA,Tavascan Endurance,,,,77.0,445.0,142.0,120.0,,5.779220779220779
CUPRA,Tavascan VZ,,,,77.0,425.0,150.0,120.0,,5.51948051948052
Cadillac,Lyriq 600 E4,,,,102.0,460.0,192.0,165.0,,4.509803921568627
Citroen,e-Berlingo M 50 kWh,,,,50.0,235.0,149.0,80.0,,4.7
Citroen,e-Berlingo XL 50 kWh,,,,50.0,230.0,149.0,80.0,,4.6
Citroen,e-C3,,,,44.0,255.0,135.0,60.0,,5.795454545454546
Citroen,e-C3 Aircross,,,,44.0,240.0,144.0,60.0,,5.454545454545454
Citroen,e-C4,,,,46.3,285.0,135.0,78.0,,6.155507559395248
Citroen,e-C4 54 kWh,,,,50.8,325.0,122.0,78.0,,6.397637795275591
Citroen,e-C4 X,,,,46.3,290.0,132.0,78.0,,6.263498920086393
Citroen,e-C4 X 54 kWh,,,,50.8,335.0,119.0,78.0,,6.594488188976379
Citroen,e-SpaceTourer M 50 kWh,,,,46.3,180.0,217.0,78.0,,3.8876889848812097
Citroen,e-SpaceTourer M 75 kWh,,,,68.0,260.0,202.0,79.0,,3.823529411764706
Citroen,e-SpaceTourer XL 50 kWh,,,,46.3,180.0,219.0,78.0,,3.8876889848812097
Citroen,e-SpaceTourer XL 75 kWh,,,,68.0,260.0,204.0,79.0,,3.823529411764706
DS,3 E-Tense,,,,50.8,300.0,128.0,85.0,,5.905511811023622
DS,N°4 E-Tense,,,,58.3,375.0,130.0,70.0,,6.432246998284734
DS,N°8 AWD Long Range,,,,97.2,530.0,146.0,130.0,,5.4526748971193415
DS,N°8 FWD,,,,73.7,415.0,141.0,100.0,,5.630936227951153
DS,N°8 FWD Long Range,,,,97.2,545.0,136.0,130.0,,5.606995884773663
Dacia,Spring Electric 45,,,,25.0,165.0,109.0,29.0,,6.6
Dacia,Spring Electric 65,,,,25.0,160.0,114.0,29.0,,6.4
Dongfeng,Box 31.4 kWh,,,,29.0,190.0,126.0,50.0,,6.551724137931035
Dongfeng,Box 42.3 kWh,,,,40.0,255.0,129.0,51.0,,6.375
Elaris,BEO 86 kWh,,,,81.0,390.0,203.0,65.0,,4.814814814814815
Fiat,500e 3+1 24 kWh,,,,21.3,135.0,112.0,40.0,,6.338028169014084
